745,48,119,19,104,16,213,20,311,29,28.523,2.34,41.729,2.6256,68.748,8.4615,52.231,13.6,51.229,14.363,746.86,0.33333,48.317,0.21086,2.0756
899,80,132,16,109,14,220,19,441,58,24.328,1.4241,48.906,2.6445,49.944,4.6867,34.293,11.621,28.149,11.814,902.84,0.30303,80.076,0.27456,2.0212
723,18,115,12,107,11,192,12,308,14,26.653,1.7084,42.68,1.7245,62.599,5.3207,58.069,17.959,53.957,10.498,722.73,0.083333,18.277,0.23611,1.2633
958,37,143,14,116,14,160,29,538,33,16.794,2.8757,56.229,3.1467,30.174,6.198,51.123,13.583,52.591,12.728,958.42,0.2,37.187,0.29959,1.9571
883,50,120,10,104,8,194,9,465,43,21.999,1.3033,52.57,2.2611,42,4.0294,23.051,4.307,19.264,3.01,884.48,0.28205,50.375,0.38199,2.058
845,40,125,13,114,10,230,10,376,30,27.295,1.5074,44.407,1.9952,61.687,5.6926,22.404,5.3002,21.583,4.4479,845.79,0.29268,39.694,0.25283,2.0369
1125,35,127,18,128,17,286,16,586,37,25.43,1.2376,52.056,2.3543,48.965,3.4925,53.538,9.2696,49.704,8.0345,1125.9,0.11538,35.126,0.23964,1.7577
1069,38,138,9,108,15,73,18,751,30,6.7718,1.6394,70.198,1.6304,9.6817,2.4656,30.873,7.4034,59.169,16.775,1070,0.03125,38.01,0.29883,1.1133
776,24,130,11,99,9,213,10,335,22,27.454,1.7233,43.084,1.9032,63.959,6.2654,24.499,6.4248,41.908,11.615,776.27,0.045455,23.852,0.32748,1.5413
557,39,124,24,113,18,154,24,165,15,27.624,3.594,29.737,2.7702,93.27,12.029,75.197,25.945,72.415,26.545,558.12,0.35484,39.037,0.051509,1.9497
807,25,134,14,101,8,203,11,368,23,25.209,1.3519,45.65,1.8502,55.359,4.39,30.643,7.7984,53.012,11.087,806.89,0.16279,24.965,0.42888,1.575
908,43,128,10,112,13,188,11,479,42,20.752,1.2276,52.736,2.4618,39.487,3.6179,31.668,11.085,35.087,8.7639,908.5,0.21875,43.329,0.375,1.9824
852,15,138,12,99,5,162,6,454,13,18.985,0.69625,53.255,1.2176,35.676,1.7721,19.057,5.2292,35.961,6.6333,852.14,0,15.492,0.38449,1.1411
1139,104,128,20,108,26,308,31,595,74,27.073,1.9391,52.159,3.8415,52.4,7.5923,53.072,15.509,55.412,19.885,1143.9,0.23333,103.92,0.25778,1.9693
888,58,127,15,111,14,247,21,407,45,27.611,1.5673,45.717,3.2451,60.939,8.3434,26.64,12.147,45.862,18.493,890.04,0.17949,57.805,0.42406,1.8361
987,32,131,14,103,13,216,14,538,27,21.82,1.3494,54.505,1.8056,40.099,3.1545,44.352,9.0051,65.529,17.445,987.94,0.11429,32.207,0.30776,1.8151
845,53,130,13,103,14,208,15,403,38,24.57,1.5174,47.628,2.2234,51.774,4.9524,33.046,10.552,54.545,12.755,846.48,0.31707,52.684,0.32778,1.8795
528,20,122,9,93,10,111,10,202,13,21.054,1.8475,38.181,1.7897,55.344,6.2321,21.291,7.8027,36.762,11.401,528.88,0.13636,20.475,0.32553,1.3752
896,57,131,16,106,13,196,18,462,43,21.821,1.8112,51.56,2.405,42.456,4.5128,28.335,13.536,32.324,10.774,897.5,0.30303,56.736,0.32415,2.1969
810,24,131,11,104,8,195,11,380,22,24.074,1.2804,46.843,1.6153,51.488,3.7778,19.04,4.8156,31.636,7.3788,810.12,0.069767,24.052,0.37912,1.5549
910,44,133,21,107,13,239,12,430,28,26.325,1.5628,47.224,2.1148,55.913,5.1073,31.487,6.9819,51.588,13.28,910.52,0.19048,43.644,0.2517,2.0207
1188,35,140,11,111,18,247,21,688,43,20.852,1.659,57.957,3.1592,36.233,5.0388,24.94,4.5142,53.829,12.556,1188.1,0.13793,35.219,0.41736,1.7918
976,62,134,18,109,15,226,18,508,51,23.214,1.7509,51.968,2.928,44.919,5.5273,32.344,14.273,48.583,16.884,977.92,0.2,62.082,0.17061,1.8932
804,40,138,8,98,10,177,11,392,29,21.978,1.235,48.642,1.5049,45.265,3.4953,17.385,3.2581,29.416,6.8525,805.41,0.30556,40.032,0.32253,1.8735
989,66,123,15,114,15,215,17,536,49,21.774,1.6432,54.152,2.0854,40.306,3.8282,26.266,10.352,21.872,5.4652,990.73,0.17143,66.383,0.3502,1.8103
948,27,117,10,127,12,223,11,482,26,23.511,1.1116,50.806,1.7098,46.37,3.4136,44.433,13.93,26.731,5.0983,947.94,0.081081,26.813,0.35427,1.6432
957,50,124,11,127,12,258,11,449,40,26.993,1.4591,46.85,1.9817,57.795,4.9633,42.076,11.237,29.055,4.2002,957.91,0.25,49.57,0.25154,2.0437
932,40,130,10,113,12,203,9,486,37,21.759,1.0538,52.114,2.174,41.864,3.2487,37.87,6.1563,21.071,3.4,933.26,0.13514,39.819,0.28999,1.9663
852,89,111,23,110,25,239,21,392,53,28.119,2.0231,46.018,3.4092,61.6,7.9445,55.798,17.027,49.061,16.877,856.07,0.25,89.43,0.1775,2.0505
926,52,133,13,105,11,248,17,438,50,27.023,2.1546,47.201,3.0765,57.701,7.9723,47.476,9.0169,67.618,15.958,927.12,0.19048,52.208,0.17007,2.1614
776,30,129,12,101,5,193,13,353,25,24.839,1.718,45.462,1.9756,54.854,5.7872,19.967,5.9474,29.111,9.3665,776.12,0.088889,29.814,0.34617,1.7424
921,45,122,12,118,10,207,15,475,32,22.464,1.3313,51.532,1.5614,43.655,3.2117,31.035,6.4017,31.547,4.4639,922.33,0.21875,45.419,0.22852,2.0737
1093,56,134,13,98,11,235,13,627,51,21.52,1.2311,57.278,2.1877,37.661,3.1124,42.221,9.6227,66.554,11.969,1093.9,0.37037,55.511,0.20988,2.1171
803,51,138,6,97,14,188,15,381,29,23.329,1.0283,47.414,1.1488,49.251,2.8942,19.878,4.7883,43.536,9.1864,805.03,0.25714,51.446,0.35837,2.0297
694,27,128,13,97,10,180,6,289,16,26.015,1.0551,41.636,1.4812,62.579,3.7522,20.372,12.628,36.811,14.173,694.64,0.058824,27.216,0.34871,1.6107
959,41,125,23,118,21,241,22,476,30,25.163,2.3664,49.642,2.8332,50.862,5.8042,61.705,12.794,53.115,11.025,960.28,0.31429,41.012,0.29796,1.9384
1500,167,126,28,120,26,139,40,1113,144,9.2252,2.2997,74.164,4.6489,12.651,4.0031,48.379,28.847,50.844,16.809,1508.8,0.27273,166.88,0.33058,2.0444
999,35,133,22,107,19,258,21,499,41,25.788,1.7449,49.944,3.6709,52.071,7.2187,39.64,13.304,36.113,12.045,999.44,0.11765,35.485,0.24913,1.7712
643,21,128,11,89,10,198,9,227,10,30.848,1.3148,35.333,1.201,87.441,5.3648,18.329,5.171,61.328,15.898,642.93,0.12963,20.939,0.38546,1.3929
870,94,130,14,95,16,177,24,470,68,20.228,1.9728,53.835,2.6,37.744,4.8334,14.831,4.0317,29.932,11.787,874.66,0.35897,93.794,0.35569,2.0786
1056,119,130,19,107,22,204,29,615,84,19.238,1.7665,58.183,3.1722,33.292,4.6805,39.34,18.724,53.803,18.455,1062.2,0.33333,118.61,0.2562,2.0011
821,72,128,14,111,15,197,22,386,52,23.867,1.669,46.887,3.0213,51.18,5.6366,43.316,13.022,43.544,8.4733,824.21,0.31429,72.102,0.26694,2.1388
737,21,117,8,107,10,200,11,313,15,27.09,1.3991,42.489,1.4406,63.883,4.7983,16.459,7.2775,14.238,3.881,736.8,0.05,21.189,0.425,1.3838
729,51,125,13,110,13,203,15,293,33,27.84,1.9317,40.064,2.0771,69.783,7.2882,23.009,7.1818,23.333,6.7116,730.68,0.40426,51.043,0.24038,2.1201
1175,44,132,15,128,13,222,20,692,34,18.849,1.5568,58.884,1.9235,32.1,3.3878,41.933,11.365,32.004,9.4951,1176,0.12,44.452,0.328,2.0788
932,25,138,16,96,10,194,11,504,23,20.774,1.1663,54.047,1.551,38.462,2.3602,17.24,4.3695,49.618,13.382,932.21,0,24.702,0.41271,1.4725
1152,64,137,15,105,14,268,14,642,56,23.359,2.1332,55.683,2.1658,42.117,5.2168,42.656,9.0907,44.289,11.832,1153.7,0.24,64.291,0.2896,1.8904
790,44,127,10,107,11,157,14,399,31,19.931,1.7796,50.44,1.6169,39.621,4.3914,32.426,10.004,29.1,6.0984,791.44,0.13514,43.62,0.2637,1.9197
899,40,122,11,120,13,241,15,417,27,26.759,1.2786,46.352,1.5517,57.805,3.5522,31.475,11.034,29.545,8.093,899.83,0.25641,39.722,0.34254,2.0438
890,41,127,13,103,14,218,12,440,34,24.545,1.4405,49.389,2.1478,49.857,4.5529,32.548,9.8968,51.301,8.7662,890.91,0.045455,41.289,0.3595,1.6682
807,57,117,17,122,16,192,24,376,45,23.796,2.3437,46.531,3.8687,51.862,10.423,40.501,12.21,29.71,7.3453,808.63,0.30952,57.027,0.28912,2.0511
1716,126,135,21,127,26,727,31,733,71,42.262,1.8285,42.652,1.8323,99.353,7.7231,70.579,10.326,63.443,12.386,1720.6,0.18182,126.43,0.28926,1.6417
962,79,135,11,105,14,199,13,523,60,20.768,1.6726,54.249,2.2958,38.447,4.5283,26.574,7.5494,44.375,15.81,965.07,0.1,78.914,0.31,1.7078
1104,77,120,12,127,14,229,12,627,77,20.865,1.2507,56.59,3.3454,37.099,4.2482,39.225,14.316,23.103,7.7554,1106.3,0.2963,77.069,0.27298,2.1914
1005,27,125,9,118,11,232,10,531,22,23.065,1.0572,52.771,1.2837,43.752,2.6196,30.283,7.7284,24.841,4.6793,1005.6,0.029412,27.106,0.25433,1.5449
851,58,129,13,107,12,207,12,408,43,24.39,1.5851,47.866,2.1844,51.152,5.1229,25.243,8.1436,27.872,6.8768,853.08,0.20588,57.88,0.2699,2.1335
865,16,137,7,100,6,219,8,409,14,25.33,0.90706,47.264,1.1382,53.649,2.8479,14.933,2.452,20.13,2.9005,864.76,0.025641,16.197,0.50033,1.1759
909,61,133,12,110,11,164,21,504,51,17.989,2.2825,55.318,2.7328,32.753,5.5559,30.817,10.793,40.461,13.769,911.16,0.24324,60.662,0.34259,2.0572
763,29,142,14,88,12,210,17,324,21,27.489,2.0048,42.427,2.67,65.307,8.9963,25.108,5.0652,65.556,17.165,763.65,0.13333,28.906,0.38173,1.7005
789,56,128,17,100,14,181,17,382,33,22.9,1.724,48.402,2.3121,47.467,4.7928,30.853,9.3031,50.773,13.132,790.55,0.15909,55.64,0.36157,1.7335
835,40,139,14,108,10,178,12,409,33,21.361,1.5169,48.893,1.9817,43.831,4.4327,18.675,7.6013,20.55,7.7937,835.91,0.125,39.676,0.31445,1.954
1168,42,134,12,116,12,215,12,703,41,18.38,1.1714,60.175,1.8201,30.599,2.5186,29.459,7.0518,27.167,4.2777,1169,0.10345,41.582,0.50059,2.0294
863,53,134,11,91,12,217,18,419,32,25.282,1.2969,48.583,2.1014,52.196,4.3249,37.786,9.8765,63.572,13.695,864.29,0.13636,53.201,0.23967,1.1186
928,24,116,14,123,16,218,16,471,20,23.547,1.672,50.759,1.731,46.485,4.1568,64.288,14.965,39.529,6.0264,927.87,0,24.199,0.3309,1.4791
655,66,121,17,111,15,160,22,264,35,24.394,2.5132,40.261,2.2516,60.913,8.0412,26.033,8.7393,31.9,9.8094,658.23,0.28846,65.783,0.35429,1.8605
850,19,128,13,100,6,218,12,406,15,25.467,1.3696,47.748,1.3517,53.418,3.9039,30.634,9.4417,61.966,13.797,850.64,0,18.944,0.36106,1.2991
939,31,127,19,116,20,213,20,483,33,22.578,2.0056,51.416,2.6846,43.994,4.1646,46.8,15.397,48.453,14.886,939.48,0.1,30.762,0.275,1.7078
692,52,122,26,110,21,171,18,289,25,24.731,1.8661,41.918,3.8966,59.489,7.0616,36.715,26.83,51.643,22.796,693.77,0.28571,52.268,0.11204,2.0571
870,25,134,9,104,10,223,9,409,20,25.668,1.2108,47.035,1.449,54.657,3.6625,30.09,9.6083,39.267,9.5556,870.1,0.051282,25.077,0.38067,1.5958
764,46,131,12,101,11,160,11,371,33,21.046,1.5209,48.542,1.9574,43.495,4.4222,27.029,12.128,39.368,10.615,765.28,0.28261,46.307,0.34405,2.0751
897,52,114,18,119,22,242,14,421,40,27.053,2.2296,46.865,2.6578,57.931,5.9052,35.154,9.9603,35.585,8.4589,898.06,0.17143,52.353,0.26041,1.9073
939,26,123,7,102,6,198,11,515,23,21.103,1.0564,54.895,1.1838,38.481,2.4688,19.09,4.5592,26.644,5.1312,939.07,0.096774,26.299,0.27992,1.5495
738,39,120,16,110,16,224,16,283,24,30.431,2.2606,38.37,2.1717,79.705,9.1098,56.355,11.895,46.138,11.662,739.26,0.15217,38.833,0.24386,1.9111
1799,110,135,27,107,15,780,25,777,89,43.463,2.1058,43.069,2.7013,101.51,10.47,51.194,8.7231,50.512,9.7373,1802.1,0.16667,110.07,0.25926,2.0432
884,94,132,14,102,17,208,22,444,60,23.593,2.0469,50.108,2.4539,47.357,6.1455,26.104,7.2198,30.186,8.8082,888.94,0.33333,93.828,0.286,1.7688
894,36,133,13,100,8,197,18,464,26,22.01,1.8163,51.891,1.233,42.417,3.5339,22.923,10.699,39.965,16.859,894.55,0.12821,35.881,0.37015,1.6913
772,28,129,12,103,8,145,12,396,22,18.752,1.3666,51.249,1.6905,36.655,3.2786,24.654,5.7186,31.459,6.4949,772.94,0.044444,28.055,0.29086,1.6529
546,22,125,10,89,10,135,11,197,10,24.682,1.5847,36.083,1.4115,68.528,5.4116,18.89,6.5542,43.697,13.318,546.27,0.092308,21.715,0.3013,1.4002
918,27,125,14,125,11,217,14,452,20,23.54,1.2507,49.271,1.537,47.846,3.3052,40.688,9.8729,40.525,10.415,918.49,0.14286,27.499,0.34694,1.461
1008,51,143,15,103,14,153,15,608,35,15.304,1.2079,60.362,1.6015,25.386,2.2709,44.976,8.8865,50.27,17.313,1008.9,0.17647,51.172,0.39792,2.0548
977,34,121,7,117,11,213,11,525,29,21.791,1.2042,53.691,1.3452,40.642,2.9566,24.328,8.8217,15.103,3.378,977.25,0.16667,34.475,0.42889,1.8227
896,23,127,9,113,14,232,10,425,25,25.882,1.1303,47.427,1.9837,54.696,3.7807,34.62,9.1585,33.935,7.6489,896.2,0.025641,23.477,0.33333,1.4618
925,41,134,13,102,10,231,12,459,33,25.032,1.3841,49.602,1.6221,50.561,3.8651,22.247,4.8464,29.002,6.1045,926.29,0.10811,41.001,0.38495,1.9105
805,47,122,17,108,12,200,16,375,35,24.899,2.1309,46.5,2.3209,53.76,6.191,31.365,7.8619,38.565,12.817,806.47,0.34884,47.227,0.31639,2.1068
689,27,131,12,94,9,162,8,301,17,23.521,1.0027,43.689,1.3671,53.909,3.2197,15.213,8.2239,64.382,13.608,689.71,0.2,26.866,0.4376,1.6616
1017,32,131,12,104,12,202,11,580,25,19.787,1.1443,57.037,1.565,34.741,2.6388,37.631,6.7454,58.462,10.84,1017.3,0.15789,32.155,0.4072,1.7071
1194,26,137,12,114,11,266,11,677,29,22.27,0.96826,56.714,1.4885,39.302,2.1781,21.317,6.0296,28.105,6.4684,1193.8,0,26.136,0.3648,1.5485
830,33,123,16,113,14,198,15,394,26,23.894,1.9537,47.482,2.0193,50.486,5.4453,29.615,7.5029,31.103,6.74,830.62,0.11905,32.535,0.34921,1.8217
869,24,131,15,99,12,251,13,389,23,28.955,1.5244,44.691,2.0507,65.023,5.9175,29.345,8.374,53.708,14.599,869.33,0.025,24.369,0.40125,1.3552
883,52,121,7,115,10,215,10,433,48,24.343,1.4245,48.906,2.782,50.055,5.4569,16.35,4.7987,11.942,2.9858,884.04,0.33333,51.744,0.32281,1.9629
978,41,140,5,102,11,259,14,477,37,26.608,1.2474,48.681,2.0789,54.819,4.4012,26.158,5.2263,42.705,12.142,978.53,0.17143,40.518,0.51673,1.9727
666,25,123,11,94,11,194,11,255,14,29.103,1.6574,38.267,1.6296,76.257,6.3651,15.548,4.0146,46.897,11.528,666.12,0.20755,24.924,0.25596,1.5659
1015,50,129,15,105,14,237,20,544,39,23.344,1.4838,53.597,2.1355,43.663,3.8299,32.716,7.6412,42.08,5.4301,1015.9,0.11765,49.802,0.25433,1.4437
808,62,139,22,99,20,138,29,435,29,16.739,2.7551,53.897,3.0582,31.367,6.523,51.58,15.782,66.62,15.17,810.47,0.27273,62.231,0.22727,1.8585
1103,73,125,13,121,16,270,19,587,61,24.538,1.8952,53.108,2.6367,46.44,5.5671,34.19,10.6,31.363,8.1589,1105.4,0.15385,73.035,0.30178,1.7271
1021,65,145,24,100,17,222,18,556,48,21.705,1.7793,54.436,3.1921,40.129,5.425,35.215,8.4558,68.263,13.744,1023.2,0.29412,65.123,0.24221,2.2014
834,48,119,17,120,17,212,18,383,26,25.445,2.0448,45.93,2.0077,55.544,5.586,48.776,11.594,52.917,10.188,835.15,0.16667,47.88,0.23243,2.1218
1046,138,132,14,95,30,207,37,613,75,19.732,1.8288,58.733,3.0732,33.802,4.6344,20.857,5.6919,27.943,7.7873,1054.4,0.3125,138.03,0.25586,1.9939
839,39,131,10,94,9,160,7,454,27,19.08,0.81951,54.096,1.2165,35.306,2.0515,8.8964,3.2005,34.224,8.2553,840.29,0.17143,38.649,0.30939,1.9533
812,54,130,18,113,17,163,19,407,44,20.032,2.3269,50.033,3.1697,40.368,6.7654,61.483,14.562,60.341,13.171,813.82,0.16279,53.655,0.18983,1.7513
762,71,141,18,101,22,68,27,451,48,8.8517,3.1139,59.203,3.1779,15.152,5.9009,67.734,17.383,73.578,14.981,765.43,0.40741,71.324,0.083676,2.2428
846,22,132,11,104,8,196,9,413,20,23.177,0.91348,48.777,1.7513,47.604,3.0302,32.216,7.7417,42.194,9.4107,846.38,0.083333,21.815,0.28858,1.3953
1027,100,124,13,108,18,202,24,593,72,19.754,1.9097,57.678,2.7575,34.457,4.8535,34.524,10.263,34.321,16.397,1032,0.33333,99.727,0.2011,1.8758
838,37,135,10,99,7,185,9,419,29,22.039,1.0285,49.959,1.6261,44.198,3.1257,10.82,2.7076,26.821,7.446,838.57,0.16667,36.964,0.3179,1.9015
1053,80,135,24,107,18,193,14,618,55,18.359,1.6557,58.688,2.3118,31.339,3.1761,36.035,11.926,50.242,12.017,1056.1,0.25,80.098,0.2207,2.0274
836,29,140,8,102,10,178,10,417,24,21.296,0.92459,49.794,1.6408,42.82,2.4794,28.446,7.6526,31.744,7.7676,836.58,0.12195,28.712,0.26591,1.693
1209,29,143,13,121,23,277,19,666,34,22.924,1.3871,55.121,1.8967,41.67,3.3346,46.056,12.393,42.094,15.414,1208.9,0.071429,29.023,0.27041,1.7298
916,73,136,14,102,10,221,15,457,56,24.082,1.3571,49.785,2.4067,48.546,4.4332,27.603,7.7106,39.768,10.817,918.61,0.28947,72.954,0.27562,1.9271
833,60,125,13,113,17,210,11,384,46,25.348,1.9923,45.959,2.763,55.479,6.648,40.507,7.7814,26.426,4.4944,835.24,0.2,59.989,0.26694,2.035
671,36,122,21,104,17,197,25,248,18,29.303,3.6091,37.007,1.9664,79.507,11.276,58.803,18.563,50.308,14.344,671.92,0.2549,35.847,0.15725,1.9275
905,50,132,14,108,12,199,17,466,38,22.001,1.6025,51.427,2.1184,42.899,4.0732,29.194,9.5592,41.514,13.981,906.06,0.13158,49.524,0.35457,1.8278
1031,29,121,5,116,9,236,9,558,28,22.841,0.88524,54.081,1.4063,42.287,2.4485,31.399,8.2613,12.899,1.9519,1031,0.088235,28.809,0.34083,1.7238
977,39,124,17,131,14,212,18,511,36,21.705,1.809,52.254,2.498,41.721,4.8551,48.457,12.188,56.314,12.659,977.9,0.2,39.151,0.36653,1.9
1106,101,130,18,120,14,202,26,653,82,18.249,1.9758,58.889,2.8475,31.125,4.2176,27.009,9.1082,30.972,7.6307,1110.3,0.35484,101.48,0.37357,2.0048
902,52,133,13,104,10,211,17,454,46,23.44,1.8177,50.241,2.9047,46.998,6.6914,31.472,11.935,30.669,11.546,903.03,0.23684,51.859,0.32133,2.0094
958,67,119,15,113,11,201,16,525,51,20.998,1.7202,54.681,2.069,38.502,3.9833,35.543,6.8533,32.218,7.8542,960.24,0.4,66.716,0.31556,1.7298
903,30,135,10,97,9,201,10,470,22,22.219,0.82885,52.064,1.0754,42.707,2.0858,20.207,3.4456,42.478,7.629,903.53,0.18182,30.464,0.37006,1.5879
845,50,112,15,128,11,211,12,394,40,25.124,1.7968,46.494,2.3504,54.301,6.0843,44.412,11.24,31.251,6.3598,846.29,0.31707,49.554,0.24688,2.1832
834,21,120,10,108,10,228,13,378,15,27.315,1.3178,45.365,1.4946,60.281,3.6086,36.656,9.3649,41.168,10.287,834.17,0.043478,21.264,0.40265,1.3988
711,40,128,10,105,11,144,14,334,31,20.214,1.4707,46.981,2.4078,43.226,4.8341,22.533,8.5063,36.438,11.845,711.72,0.30612,40.021,0.25614,2.0432
857,20,129,10,95,9,223,11,410,17,26.068,1.0416,47.868,1.568,54.548,3.406,37.014,7.5905,77.063,12.655,857.62,0,20.275,0.34594,1.2923
924,24,127,10,103,12,261,13,433,20,28.212,1.3686,46.859,1.485,60.297,4.031,31.087,12.636,52.397,13.303,924.09,0.054054,23.962,0.29584,1.4719
714,71,122,13,97,14,144,16,352,42,20.205,1.2327,49.181,1.8701,41.176,3.4475,16.059,10.578,29.695,10.461,717.65,0.27083,71.335,0.31337,2.0621
462,28,112,11,85,9,89,11,175,11,19.301,1.9605,37.992,1.9377,51.001,6.3916,11.078,3.6689,33.793,14.581,462.66,0.22368,27.747,0.43386,1.508
